Parameters => idle_timeout: [5, 400]; sleep_timeout: [5; 400]; step: 5
distribution;timeoutIdle;timeoutSleep;timeOverhead;energyOverhead
exp;255;190;0.000820;0.000820
exp;255;195;0.000820;0.000820
exp;255;200;0.000820;0.000820
exp;255;205;0.000820;0.000820
exp;255;210;0.000820;0.000820
exp;255;215;0.000820;0.000820
exp;255;220;0.000820;0.000820
exp;255;225;0.000820;0.000820
exp;255;230;0.000820;0.000820
exp;255;235;0.000820;0.000820
exp;255;240;0.000820;0.000820
exp;255;245;0.000820;0.000820
exp;255;250;0.000820;0.000820
exp;255;255;0.000820;0.000820
exp;255;260;0.000820;0.000820
exp;255;265;0.000820;0.000820
exp;255;270;0.000820;0.000820
exp;255;275;0.000820;0.000820
exp;255;280;0.000820;0.000820
exp;255;285;0.000820;0.000820
exp;255;290;0.000820;0.000820
exp;255;295;0.000820;0.000820
exp;255;300;0.000820;0.000820
exp;255;305;0.000820;0.000820
exp;255;310;0.000820;0.000820
exp;255;315;0.000820;0.000820
exp;255;320;0.000820;0.000820
exp;255;325;0.000820;0.000820
exp;255;330;0.000820;0.000820
exp;255;335;0.000820;0.000820
exp;255;340;0.000820;0.000820
exp;255;345;0.000820;0.000820
exp;255;350;0.000820;0.000820
exp;255;355;0.000820;0.000820
exp;255;360;0.000820;0.000820
exp;255;365;0.000820;0.000820
exp;255;370;0.000820;0.000820
exp;255;375;0.000820;0.000820
exp;255;380;0.000820;0.000820
exp;255;385;0.000820;0.000820
exp;255;390;0.000820;0.000820
exp;255;395;0.000820;0.000820
exp;255;400;0.000820;0.000820
exp;260;5;0.009510;0.002160
exp;260;10;0.009010;0.002080
exp;260;15;0.008260;0.001960
exp;260;20;0.006510;0.001680
exp;260;25;0.006260;0.001640
exp;260;30;0.006010;0.001600
exp;260;35;0.005010;0.001440
exp;260;40;0.004760;0.001400
exp;260;45;0.004760;0.001400
exp;260;50;0.003760;0.001240
exp;260;55;0.003010;0.001120
exp;260;60;0.002260;0.001000
exp;260;65;0.002010;0.000960
exp;260;70;0.001760;0.000920
exp;260;75;0.001760;0.000920
exp;260;80;0.001760;0.000920
exp;260;85;0.001760;0.000920
exp;260;90;0.001760;0.000920
exp;260;95;0.001510;0.000880
exp;260;100;0.001510;0.000880
exp;260;105;0.001260;0.000840
exp;260;110;0.001260;0.000840
exp;260;115;0.001260;0.000840
exp;260;120;0.001010;0.000800
exp;260;125;0.001010;0.000800
exp;260;130;0.001010;0.000800
exp;260;135;0.001010;0.000800
exp;260;140;0.001010;0.000800
exp;260;145;0.001010;0.000800
exp;260;150;0.000760;0.000760
exp;260;155;0.000760;0.000760
exp;260;160;0.000760;0.000760
exp;260;165;0.000760;0.000760
exp;260;170;0.000760;0.000760
exp;260;175;0.000760;0.000760
exp;260;180;0.000760;0.000760
exp;260;185;0.000760;0.000760
exp;260;190;0.000760;0.000760
exp;260;195;0.000760;0.000760
exp;260;200;0.000760;0.000760
exp;260;205;0.000760;0.000760
exp;260;210;0.000760;0.000760
exp;260;215;0.000760;0.000760
exp;260;220;0.000760;0.000760
exp;260;225;0.000760;0.000760
exp;260;230;0.000760;0.000760
exp;260;235;0.000760;0.000760
exp;260;240;0.000760;0.000760
exp;260;245;0.000760;0.000760
exp;260;250;0.000760;0.000760
exp;260;255;0.000760;0.000760
exp;260;260;0.000760;0.000760
exp;260;265;0.000760;0.000760
exp;260;270;0.000760;0.000760
exp;260;275;0.000760;0.000760
exp;260;280;0.000760;0.000760
exp;260;285;0.000760;0.000760
exp;260;290;0.000760;0.000760
exp;260;295;0.000760;0.000760
exp;260;300;0.000760;0.000760
exp;260;305;0.000760;0.000760
exp;260;310;0.000760;0.000760
exp;260;315;0.000760;0.000760
exp;260;320;0.000760;0.000760
exp;260;325;0.000760;0.000760
exp;260;330;0.000760;0.000760
exp;260;335;0.000760;0.000760
exp;260;340;0.000760;0.000760
exp;260;345;0.000760;0.000760
exp;260;350;0.000760;0.000760
exp;260;355;0.000760;0.000760
exp;260;360;0.000760;0.000760
exp;260;365;0.000760;0.000760
exp;260;370;0.000760;0.000760
exp;260;375;0.000760;0.000760
exp;260;380;0.000760;0.000760
exp;260;385;0.000760;0.000760
exp;260;390;0.000760;0.000760
exp;260;395;0.000760;0.000760
exp;260;400;0.000760;0.000760
exp;265;5;0.008950;0.002020
exp;265;10;0.008200;0.001900
exp;265;15;0.006450;0.001620
exp;265;20;0.006200;0.001580
exp;265;25;0.005950;0.001540
exp;265;30;0.004950;0.001380
exp;265;35;0.004700;0.001340
exp;265;40;0.004700;0.001340
exp;265;45;0.003700;0.001180
exp;265;50;0.002950;0.001060
exp;265;55;0.002200;0.000940
exp;265;60;0.001950;0.000900
exp;265;65;0.001700;0.000860
exp;265;70;0.001700;0.000860
exp;265;75;0.001700;0.000860
exp;265;80;0.001700;0.000860
exp;265;85;0.001700;0.000860
exp;265;90;0.001450;0.000820
exp;265;95;0.001450;0.000820
exp;265;100;0.001200;0.000780
exp;265;105;0.001200;0.000780
exp;265;110;0.001200;0.000780
exp;265;115;0.000950;0.000740
exp;265;120;0.000950;0.000740
exp;265;125;0.000950;0.000740
exp;265;130;0.000950;0.000740
exp;265;135;0.000950;0.000740
exp;265;140;0.000950;0.000740
exp;265;145;0.000700;0.000700
exp;265;150;0.000700;0.000700
exp;265;155;0.000700;0.000700
exp;265;160;0.000700;0.000700
exp;265;165;0.000700;0.000700
exp;265;170;0.000700;0.000700
exp;265;175;0.000700;0.000700
exp;265;180;0.000700;0.000700
exp;265;185;0.000700;0.000700
exp;265;190;0.000700;0.000700
exp;265;195;0.000700;0.000700
exp;265;200;0.000700;0.000700
exp;265;205;0.000700;0.000700
exp;265;210;0.000700;0.000700
exp;265;215;0.000700;0.000700
exp;265;220;0.000700;0.000700
exp;265;225;0.000700;0.000700
exp;265;230;0.000700;0.000700
exp;265;235;0.000700;0.000700
exp;265;240;0.000700;0.000700
exp;265;245;0.000700;0.000700
exp;265;250;0.000700;0.000700
exp;265;255;0.000700;0.000700
exp;265;260;0.000700;0.000700
exp;265;265;0.000700;0.000700
exp;265;270;0.000700;0.000700
exp;265;275;0.000700;0.000700
exp;265;280;0.000700;0.000700
exp;265;285;0.000700;0.000700
exp;265;290;0.000700;0.000700
exp;265;295;0.000700;0.000700
exp;265;300;0.000700;0.000700
exp;265;305;0.000700;0.000700
exp;265;310;0.000700;0.000700
exp;265;315;0.000700;0.000700
exp;265;320;0.000700;0.000700
exp;265;325;0.000700;0.000700
exp;265;330;0.000700;0.000700
exp;265;335;0.000700;0.000700
exp;265;340;0.000700;0.000700
exp;265;345;0.000700;0.000700
exp;265;350;0.000700;0.000700
exp;265;355;0.000700;0.000700
exp;265;360;0.000700;0.000700
exp;265;365;0.000700;0.000700
exp;265;370;0.000700;0.000700
exp;265;375;0.000700;0.000700
exp;265;380;0.000700;0.000700
exp;265;385;0.000700;0.000700
exp;265;390;0.000700;0.000700
exp;265;395;0.000700;0.000700
exp;265;400;0.000700;0.000700
exp;270;5;0.008160;0.001860
exp;270;10;0.006410;0.001580
exp;270;15;0.006160;0.001540
exp;270;20;0.005910;0.001500
exp;270;25;0.004910;0.001340
exp;270;30;0.004660;0.001300
exp;270;35;0.004660;0.001300
exp;270;40;0.003660;0.001140
exp;270;45;0.002910;0.001020
exp;270;50;0.002160;0.000900
exp;270;55;0.001910;0.000860
exp;270;60;0.001660;0.000820
exp;270;65;0.001660;0.000820
exp;270;70;0.001660;0.000820
exp;270;75;0.001660;0.000820
exp;270;80;0.001660;0.000820
exp;270;85;0.001410;0.000780
exp;270;90;0.001410;0.000780
exp;270;95;0.001160;0.000740
exp;270;100;0.001160;0.000740
exp;270;105;0.001160;0.000740
exp;270;110;0.000910;0.000700
exp;270;115;0.000910;0.000700
exp;270;120;0.000910;0.000700
exp;270;125;0.000910;0.000700
exp;270;130;0.000910;0.000700
exp;270;135;0.000910;0.000700
exp;270;140;0.000660;0.000660
exp;270;145;0.000660;0.000660
exp;270;150;0.000660;0.000660
exp;270;155;0.000660;0.000660
exp;270;160;0.000660;0.000660
exp;270;165;0.000660;0.000660
exp;270;170;0.000660;0.000660
exp;270;175;0.000660;0.000660
exp;270;180;0.000660;0.000660
exp;270;185;0.000660;0.000660
exp;270;190;0.000660;0.000660
exp;270;195;0.000660;0.000660
exp;270;200;0.000660;0.000660
exp;270;205;0.000660;0.000660
exp;270;210;0.000660;0.000660
exp;270;215;0.000660;0.000660
exp;270;220;0.000660;0.000660
exp;270;225;0.000660;0.000660
exp;270;230;0.000660;0.000660
exp;270;235;0.000660;0.000660
exp;270;240;0.000660;0.000660
exp;270;245;0.000660;0.000660
exp;270;250;0.000660;0.000660
exp;270;255;0.000660;0.000660
exp;270;260;0.000660;0.000660
exp;270;265;0.000660;0.000660
exp;270;270;0.000660;0.000660
exp;270;275;0.000660;0.000660
exp;270;280;0.000660;0.000660
exp;270;285;0.000660;0.000660
exp;270;290;0.000660;0.000660
exp;270;295;0.000660;0.000660
exp;270;300;0.000660;0.000660
exp;270;305;0.000660;0.000660
exp;270;310;0.000660;0.000660
exp;270;315;0.000660;0.000660
exp;270;320;0.000660;0.000660
exp;270;325;0.000660;0.000660
exp;270;330;0.000660;0.000660
exp;270;335;0.000660;0.000660
exp;270;340;0.000660;0.000660
exp;270;345;0.000660;0.000660
exp;270;350;0.000660;0.000660
exp;270;355;0.000660;0.000660
exp;270;360;0.000660;0.000660
exp;270;365;0.000660;0.000660
exp;270;370;0.000660;0.000660
exp;270;375;0.000660;0.000660
exp;270;380;0.000660;0.000660
exp;270;385;0.000660;0.000660
exp;270;390;0.000660;0.000660
exp;270;395;0.000660;0.000660
exp;270;400;0.000660;0.000660
exp;275;5;0.006350;0.001520
exp;275;10;0.006100;0.001480
exp;275;15;0.005850;0.001440
exp;275;20;0.004850;0.001280
exp;275;25;0.004600;0.001240
exp;275;30;0.004600;0.001240
exp;275;35;0.003600;0.001080
exp;275;40;0.002850;0.000960
exp;275;45;0.002100;0.000840
exp;275;50;0.001850;0.000800
exp;275;55;0.001600;0.000760
exp;275;60;0.001600;0.000760
exp;275;65;0.001600;0.000760
exp;275;70;0.001600;0.000760
exp;275;75;0.001600;0.000760
exp;275;80;0.001350;0.000720
exp;275;85;0.001350;0.000720
exp;275;90;0.001100;0.000680
exp;275;95;0.001100;0.000680
exp;275;100;0.001100;0.000680
exp;275;105;0.000850;0.000640
exp;275;110;0.000850;0.000640
exp;275;115;0.000850;0.000640
exp;275;120;0.000850;0.000640
exp;275;125;0.000850;0.000640
exp;275;130;0.000850;0.000640
exp;275;135;0.000600;0.000600
exp;275;140;0.000600;0.000600
exp;275;145;0.000600;0.000600
exp;275;150;0.000600;0.000600
exp;275;155;0.000600;0.000600
exp;275;160;0.000600;0.000600
exp;275;165;0.000600;0.000600
exp;275;170;0.000600;0.000600
exp;275;175;0.000600;0.000600
exp;275;180;0.000600;0.000600
exp;275;185;0.000600;0.000600
exp;275;190;0.000600;0.000600
exp;275;195;0.000600;0.000600
exp;275;200;0.000600;0.000600
exp;275;205;0.000600;0.000600
exp;275;210;0.000600;0.000600
exp;275;215;0.000600;0.000600
exp;275;220;0.000600;0.000600
exp;275;225;0.000600;0.000600
exp;275;230;0.000600;0.000600
exp;275;235;0.000600;0.000600
exp;275;240;0.000600;0.000600
exp;275;245;0.000600;0.000600
exp;275;250;0.000600;0.000600
exp;275;255;0.000600;0.000600
exp;275;260;0.000600;0.000600
exp;275;265;0.000600;0.000600
exp;275;270;0.000600;0.000600
exp;275;275;0.000600;0.000600
exp;275;280;0.000600;0.000600
exp;275;285;0.000600;0.000600
exp;275;290;0.000600;0.000600
exp;275;295;0.000600;0.000600
exp;275;300;0.000600;0.000600
exp;275;305;0.000600;0.000600
exp;275;310;0.000600;0.000600
exp;275;315;0.000600;0.000600
exp;275;320;0.000600;0.000600
exp;275;325;0.000600;0.000600
exp;275;330;0.000600;0.000600
exp;275;335;0.000600;0.000600
exp;275;340;0.000600;0.000600
exp;275;345;0.000600;0.000600
exp;275;350;0.000600;0.000600
exp;275;355;0.000600;0.000600
exp;275;360;0.000600;0.000600
exp;275;365;0.000600;0.000600
exp;275;370;0.000600;0.000600
exp;275;375;0.000600;0.000600
exp;275;380;0.000600;0.000600
exp;275;385;0.000600;0.000600
exp;275;390;0.000600;0.000600
exp;275;395;0.000600;0.000600
exp;275;400;0.000600;0.000600
exp;280;5;0.005960;0.001340
exp;280;10;0.005710;0.001300
exp;280;15;0.004710;0.001140
exp;280;20;0.004460;0.001100
exp;280;25;0.004460;0.001100
exp;280;30;0.003460;0.000940
exp;280;35;0.002710;0.000820
exp;280;40;0.001960;0.000700
exp;280;45;0.001710;0.000660
exp;280;50;0.001460;0.000620
exp;280;55;0.001460;0.000620
exp;280;60;0.001460;0.000620
exp;280;65;0.001460;0.000620
exp;280;70;0.001460;0.000620
exp;280;75;0.001210;0.000580
exp;280;80;0.001210;0.000580
exp;280;85;0.000960;0.000540
exp;280;90;0.000960;0.000540
exp;280;95;0.000960;0.000540
exp;280;100;0.000710;0.000500
exp;280;105;0.000710;0.000500
exp;280;110;0.000710;0.000500
exp;280;115;0.000710;0.000500
exp;280;120;0.000710;0.000500
exp;280;125;0.000710;0.000500
exp;280;130;0.000460;0.000460
exp;280;135;0.000460;0.000460
exp;280;140;0.000460;0.000460
exp;280;145;0.000460;0.000460
exp;280;150;0.000460;0.000460
exp;280;155;0.000460;0.000460
exp;280;160;0.000460;0.000460
exp;280;165;0.000460;0.000460
exp;280;170;0.000460;0.000460
exp;280;175;0.000460;0.000460
exp;280;180;0.000460;0.000460
exp;280;185;0.000460;0.000460
exp;280;190;0.000460;0.000460
exp;280;195;0.000460;0.000460
exp;280;200;0.000460;0.000460
exp;280;205;0.000460;0.000460
exp;280;210;0.000460;0.000460
exp;280;215;0.000460;0.000460
exp;280;220;0.000460;0.000460
exp;280;225;0.000460;0.000460
exp;280;230;0.000460;0.000460
exp;280;235;0.000460;0.000460
exp;280;240;0.000460;0.000460
exp;280;245;0.000460;0.000460
exp;280;250;0.000460;0.000460
exp;280;255;0.000460;0.000460
exp;280;260;0.000460;0.000460
exp;280;265;0.000460;0.000460
exp;280;270;0.000460;0.000460
exp;280;275;0.000460;0.000460
exp;280;280;0.000460;0.000460
exp;280;285;0.000460;0.000460
exp;280;290;0.000460;0.000460
exp;280;295;0.000460;0.000460
exp;280;300;0.000460;0.000460
exp;280;305;0.000460;0.000460
exp;280;310;0.000460;0.000460
exp;280;315;0.000460;0.000460
exp;280;320;0.000460;0.000460
exp;280;325;0.000460;0.000460
exp;280;330;0.000460;0.000460
exp;280;335;0.000460;0.000460
exp;280;340;0.000460;0.000460
exp;280;345;0.000460;0.000460
exp;280;350;0.000460;0.000460
exp;280;355;0.000460;0.000460
exp;280;360;0.000460;0.000460
exp;280;365;0.000460;0.000460
exp;280;370;0.000460;0.000460
exp;280;375;0.000460;0.000460
exp;280;380;0.000460;0.000460
exp;280;385;0.000460;0.000460
exp;280;390;0.000460;0.000460
exp;280;395;0.000460;0.000460
exp;280;400;0.000460;0.000460
exp;285;5;0.005690;0.001280
exp;285;10;0.004690;0.001120
exp;285;15;0.004440;0.001080
exp;285;20;0.004440;0.001080
exp;285;25;0.003440;0.000920
exp;285;30;0.002690;0.000800
exp;285;35;0.001940;0.000680
exp;285;40;0.001690;0.000640
exp;285;45;0.001440;0.000600
exp;285;50;0.001440;0.000600
exp;285;55;0.001440;0.000600
exp;285;60;0.001440;0.000600
exp;285;65;0.001440;0.000600
exp;285;70;0.001190;0.000560
exp;285;75;0.001190;0.000560
exp;285;80;0.000940;0.000520
exp;285;85;0.000940;0.000520
exp;285;90;0.000940;0.000520
exp;285;95;0.000690;0.000480
exp;285;100;0.000690;0.000480
exp;285;105;0.000690;0.000480
exp;285;110;0.000690;0.000480
exp;285;115;0.000690;0.000480
exp;285;120;0.000690;0.000480
exp;285;125;0.000440;0.000440
exp;285;130;0.000440;0.000440
exp;285;135;0.000440;0.000440
exp;285;140;0.000440;0.000440
exp;285;145;0.000440;0.000440
exp;285;150;0.000440;0.000440
exp;285;155;0.000440;0.000440
exp;285;160;0.000440;0.000440
exp;285;165;0.000440;0.000440
exp;285;170;0.000440;0.000440
exp;285;175;0.000440;0.000440
exp;285;180;0.000440;0.000440
exp;285;185;0.000440;0.000440
exp;285;190;0.000440;0.000440
exp;285;195;0.000440;0.000440
exp;285;200;0.000440;0.000440
exp;285;205;0.000440;0.000440
exp;285;210;0.000440;0.000440
exp;285;215;0.000440;0.000440
exp;285;220;0.000440;0.000440
exp;285;225;0.000440;0.000440
exp;285;230;0.000440;0.000440
exp;285;235;0.000440;0.000440
exp;285;240;0.000440;0.000440
exp;285;245;0.000440;0.000440
exp;285;250;0.000440;0.000440
exp;285;255;0.000440;0.000440
exp;285;260;0.000440;0.000440
exp;285;265;0.000440;0.000440
exp;285;270;0.000440;0.000440
exp;285;275;0.000440;0.000440
exp;285;280;0.000440;0.000440
exp;285;285;0.000440;0.000440
exp;285;290;0.000440;0.000440
exp;285;295;0.000440;0.000440
exp;285;300;0.000440;0.000440
exp;285;305;0.000440;0.000440
exp;285;310;0.000440;0.000440
exp;285;315;0.000440;0.000440
exp;285;320;0.000440;0.000440
exp;285;325;0.000440;0.000440
exp;285;330;0.000440;0.000440
exp;285;335;0.000440;0.000440
exp;285;340;0.000440;0.000440
exp;285;345;0.000440;0.000440
exp;285;350;0.000440;0.000440
exp;285;355;0.000440;0.000440
exp;285;360;0.000440;0.000440
exp;285;365;0.000440;0.000440
exp;285;370;0.000440;0.000440
exp;285;375;0.000440;0.000440
exp;285;380;0.000440;0.000440
exp;285;385;0.000440;0.000440
exp;285;390;0.000440;0.000440
exp;285;395;0.000440;0.000440
exp;285;400;0.000440;0.000440
exp;290;5;0.004670;0.001100
exp;290;10;0.004420;0.001060
exp;290;15;0.004420;0.001060
exp;290;20;0.003420;0.000900
exp;290;25;0.002670;0.000780
exp;290;30;0.001920;0.000660
exp;290;35;0.001670;0.000620
exp;290;40;0.001420;0.000580
exp;290;45;0.001420;0.000580
exp;290;50;0.001420;0.000580
exp;290;55;0.001420;0.000580
exp;290;60;0.001420;0.000580
exp;290;65;0.001170;0.000540
exp;290;70;0.001170;0.000540
exp;290;75;0.000920;0.000500
exp;290;80;0.000920;0.000500
exp;290;85;0.000920;0.000500
exp;290;90;0.000670;0.000460
exp;290;95;0.000670;0.000460
exp;290;100;0.000670;0.000460
exp;290;105;0.000670;0.000460
exp;290;110;0.000670;0.000460
exp;290;115;0.000670;0.000460
exp;290;120;0.000420;0.000420
exp;290;125;0.000420;0.000420
exp;290;130;0.000420;0.000420
exp;290;135;0.000420;0.000420
exp;290;140;0.000420;0.000420
exp;290;145;0.000420;0.000420
exp;290;150;0.000420;0.000420
exp;290;155;0.000420;0.000420
exp;290;160;0.000420;0.000420
exp;290;165;0.000420;0.000420
exp;290;170;0.000420;0.000420
exp;290;175;0.000420;0.000420
exp;290;180;0.000420;0.000420
exp;290;185;0.000420;0.000420
exp;290;190;0.000420;0.000420
exp;290;195;0.000420;0.000420
exp;290;200;0.000420;0.000420
exp;290;205;0.000420;0.000420
exp;290;210;0.000420;0.000420
exp;290;215;0.000420;0.000420
exp;290;220;0.000420;0.000420
exp;290;225;0.000420;0.000420
exp;290;230;0.000420;0.000420
exp;290;235;0.000420;0.000420
exp;290;240;0.000420;0.000420
exp;290;245;0.000420;0.000420
exp;290;250;0.000420;0.000420
exp;290;255;0.000420;0.000420
exp;290;260;0.000420;0.000420
exp;290;265;0.000420;0.000420
exp;290;270;0.000420;0.000420
exp;290;275;0.000420;0.000420
exp;290;280;0.000420;0.000420
exp;290;285;0.000420;0.000420
exp;290;290;0.000420;0.000420
exp;290;295;0.000420;0.000420
exp;290;300;0.000420;0.000420
exp;290;305;0.000420;0.000420
exp;290;310;0.000420;0.000420
exp;290;315;0.000420;0.000420
exp;290;320;0.000420;0.000420
exp;290;325;0.000420;0.000420
exp;290;330;0.000420;0.000420
exp;290;335;0.000420;0.000420
exp;290;340;0.000420;0.000420
exp;290;345;0.000420;0.000420
exp;290;350;0.000420;0.000420
exp;290;355;0.000420;0.000420
exp;290;360;0.000420;0.000420
exp;290;365;0.000420;0.000420
exp;290;370;0.000420;0.000420
exp;290;375;0.000420;0.000420
exp;290;380;0.000420;0.000420
exp;290;385;0.000420;0.000420
exp;290;390;0.000420;0.000420
exp;290;395;0.000420;0.000420
exp;290;400;0.000420;0.000420
exp;295;5;0.004340;0.000980
exp;295;10;0.004340;0.000980
exp;295;15;0.003340;0.000820
exp;295;20;0.002590;0.000700
exp;295;25;0.001840;0.000580
exp;295;30;0.001590;0.000540
exp;295;35;0.001340;0.000500
exp;295;40;0.001340;0.000500
exp;295;45;0.001340;0.000500
exp;295;50;0.001340;0.000500
exp;295;55;0.001340;0.000500
exp;295;60;0.001090;0.000460
exp;295;65;0.001090;0.000460
exp;295;70;0.000840;0.000420
exp;295;75;0.000840;0.000420
exp;295;80;0.000840;0.000420
exp;295;85;0.000590;0.000380
exp;295;90;0.000590;0.000380
exp;295;95;0.000590;0.000380
exp;295;100;0.000590;0.000380
exp;295;105;0.000590;0.000380
exp;295;110;0.000590;0.000380
exp;295;115;0.000340;0.000340
exp;295;120;0.000340;0.000340
exp;295;125;0.000340;0.000340
exp;295;130;0.000340;0.000340
exp;295;135;0.000340;0.000340
exp;295;140;0.000340;0.000340
exp;295;145;0.000340;0.000340
exp;295;150;0.000340;0.000340
exp;295;155;0.000340;0.000340
exp;295;160;0.000340;0.000340
exp;295;165;0.000340;0.000340
exp;295;170;0.000340;0.000340
exp;295;175;0.000340;0.000340
exp;295;180;0.000340;0.000340
exp;295;185;0.000340;0.000340
exp;295;190;0.000340;0.000340
exp;295;195;0.000340;0.000340
exp;295;200;0.000340;0.000340
exp;295;205;0.000340;0.000340
exp;295;210;0.000340;0.000340
exp;295;215;0.000340;0.000340
exp;295;220;0.000340;0.000340
exp;295;225;0.000340;0.000340
exp;295;230;0.000340;0.000340
exp;295;235;0.000340;0.000340
exp;295;240;0.000340;0.000340
exp;295;245;0.000340;0.000340
exp;295;250;0.000340;0.000340
exp;295;255;0.000340;0.000340
exp;295;260;0.000340;0.000340
exp;295;265;0.000340;0.000340
exp;295;270;0.000340;0.000340
exp;295;275;0.000340;0.000340
exp;295;280;0.000340;0.000340
exp;295;285;0.000340;0.000340
exp;295;290;0.000340;0.000340
exp;295;295;0.000340;0.000340
exp;295;300;0.000340;0.000340
exp;295;305;0.000340;0.000340
exp;295;310;0.000340;0.000340
exp;295;315;0.000340;0.000340
exp;295;320;0.000340;0.000340
exp;295;325;0.000340;0.000340
exp;295;330;0.000340;0.000340
exp;295;335;0.000340;0.000340
exp;295;340;0.000340;0.000340
exp;295;345;0.000340;0.000340
exp;295;350;0.000340;0.000340
exp;295;355;0.000340;0.000340
exp;295;360;0.000340;0.000340
exp;295;365;0.000340;0.000340
exp;295;370;0.000340;0.000340
exp;295;375;0.000340;0.000340
exp;295;380;0.000340;0.000340
exp;295;385;0.000340;0.000340
exp;295;390;0.000340;0.000340
exp;295;395;0.000340;0.000340
exp;295;400;0.000340;0.000340
exp;300;5;0.004320;0.000960
exp;300;10;0.003320;0.000800
exp;300;15;0.002570;0.000680
exp;300;20;0.001820;0.000560
exp;300;25;0.001570;0.000520
exp;300;30;0.001320;0.000480
exp;300;35;0.001320;0.000480
exp;300;40;0.001320;0.000480
exp;300;45;0.001320;0.000480
exp;300;50;0.001320;0.000480
exp;300;55;0.001070;0.000440
